user_id,topic,solved_count,avg_solved,recommendation
S244,Math,8,8.634,Focus more on this topic
S244,Tree,3,3.3340292275574113,Focus more on this topic
S244,Two Pointers,1,2.1105527638190953,Focus more on this topic
S244,nan,2,3.3621052631578947,Focus more on this topic
S245,Backtracking,1,1.0909090909090908,Focus more on this topic
S245,Binary Search,1,1.2280701754385965,Focus more on this topic
S245,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S245,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S245,Linked List,1,1.7715877437325904,Focus more on this topic
S245,Tree,3,3.3340292275574113,Focus more on this topic
S245,Two Pointers,1,2.1105527638190953,Focus more on this topic
S246,Binary Search,1,1.2280701754385965,Focus more on this topic
S246,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S246,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S246,Design,1,1.0776699029126213,Focus more on this topic
S246,Hash Table,2,6.33,Focus more on this topic
S246,String,8,8.428857715430862,Focus more on this topic
S246,nan,3,3.3621052631578947,Focus more on this topic
S247,Array,37,49.37,Focus more on this topic
S247,Breadth-First Search,1,1.069767441860465,Focus more on this topic
S247,Greedy,1,1.04,Focus more on this topic
S247,Hash Table,5,6.33,Focus more on this topic
S247,Linked List,1,1.7715877437325904,Focus more on this topic
S247,Math,8,8.634,Focus more on this topic
S247,nan,2,3.3621052631578947,Focus more on this topic
S248,Array,42,49.37,Focus more on this topic
S248,Backtracking,1,1.0909090909090908,Focus more on this topic
S248,Concurrency,1,1.0454545454545454,Focus more on this topic
S248,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S248,Divide and Conquer,1,1.015625,Focus more on this topic
S248,Hash Table,4,6.33,Focus more on this topic
S248,Two Pointers,2,2.1105527638190953,Focus more on this topic
S248,nan,2,3.3621052631578947,Focus more on this topic
S249,Array,37,49.37,Focus more on this topic
S249,Binary Search,1,1.2280701754385965,Focus more on this topic
S249,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S249,Concurrency,1,1.0454545454545454,Focus more on this topic
S249,Database,8,9.34,Focus more on this topic
S249,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S249,Math,5,8.634,Focus more on this topic
S249,String,6,8.428857715430862,Focus more on this topic
S249,Tree,1,3.3340292275574113,Focus more on this topic
S249,nan,1,3.3621052631578947,Focus more on this topic
S250,Array,44,49.37,Focus more on this topic
S250,Database,9,9.34,Focus more on this topic
S250,Design,1,1.0776699029126213,Focus more on this topic
S250,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S250,Graph,1,1.148936170212766,Focus more on this topic
S250,String,5,8.428857715430862,Focus more on this topic
S250,Tree,2,3.3340292275574113,Focus more on this topic
S250,nan,1,3.3621052631578947,Focus more on this topic
S251,Database,9,9.34,Focus more on this topic
S251,Linked List,1,1.7715877437325904,Focus more on this topic
S251,Shell,1,1.0649350649350648,Focus more on this topic
S251,String,7,8.428857715430862,Focus more on this topic
S252,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S252,Database,9,9.34,Focus more on this topic
S252,Design,1,1.0776699029126213,Focus more on this topic
S252,Divide and Conquer,1,1.015625,Focus more on this topic
S252,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S252,Hash Table,5,6.33,Focus more on this topic
S252,Stack,1,1.3608695652173912,Focus more on this topic
S252,Tree,1,3.3340292275574113,Focus more on this topic
S252,nan,2,3.3621052631578947,Focus more on this topic
S253,Array,32,49.37,Focus more on this topic
S253,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S253,Greedy,1,1.04,Focus more on this topic
S253,Hash Table,4,6.33,Focus more on this topic
S253,Math,4,8.634,Focus more on this topic
S253,String,6,8.428857715430862,Focus more on this topic
S253,Tree,3,3.3340292275574113,Focus more on this topic
S253,nan,3,3.3621052631578947,Focus more on this topic
S254,Array,42,49.37,Focus more on this topic
S254,Design,1,1.0776699029126213,Focus more on this topic
S254,Hash Table,3,6.33,Focus more on this topic
S254,String,8,8.428857715430862,Focus more on this topic
S254,Tree,2,3.3340292275574113,Focus more on this topic
S254,Two Pointers,2,2.1105527638190953,Focus more on this topic
S255,Array,47,49.37,Focus more on this topic
S255,Binary Search,1,1.2280701754385965,Focus more on this topic
S255,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S255,Graph,1,1.148936170212766,Focus more on this topic
S255,Hash Table,6,6.33,Focus more on this topic
S255,Math,7,8.634,Focus more on this topic
S255,nan,3,3.3621052631578947,Focus more on this topic
S256,Binary Search,1,1.2280701754385965,Focus more on this topic
S256,Concurrency,1,1.0454545454545454,Focus more on this topic
S256,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S256,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S256,Hash Table,6,6.33,Focus more on this topic
S256,Tree,1,3.3340292275574113,Focus more on this topic
S257,Backtracking,1,1.0909090909090908,Focus more on this topic
S257,Database,7,9.34,Focus more on this topic
S257,Design,1,1.0776699029126213,Focus more on this topic
S257,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S257,Hash Table,3,6.33,Focus more on this topic
S257,Math,4,8.634,Focus more on this topic
S257,String,7,8.428857715430862,Focus more on this topic
S257,Tree,3,3.3340292275574113,Focus more on this topic
S257,Two Pointers,2,2.1105527638190953,Focus more on this topic
S257,Union Find,1,1.069767441860465,Focus more on this topic
S258,Array,41,49.37,Focus more on this topic
S258,Binary Search,1,1.2280701754385965,Focus more on this topic
S258,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S258,Hash Table,5,6.33,Focus more on this topic
S258,Math,8,8.634,Focus more on this topic
S259,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S259,Database,7,9.34,Focus more on this topic
S259,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S259,Design,1,1.0776699029126213,Focus more on this topic
S259,Hash Table,2,6.33,Focus more on this topic
S259,Linked List,1,1.7715877437325904,Focus more on this topic
S259,Math,4,8.634,Focus more on this topic
S259,Tree,2,3.3340292275574113,Focus more on this topic
S259,Two Pointers,2,2.1105527638190953,Focus more on this topic
S259,nan,1,3.3621052631578947,Focus more on this topic
S260,Array,47,49.37,Focus more on this topic
S260,Binary Search,1,1.2280701754385965,Focus more on this topic
S260,Design,1,1.0776699029126213,Focus more on this topic
S260,Hash Table,5,6.33,Focus more on this topic
S260,Math,8,8.634,Focus more on this topic
S260,String,8,8.428857715430862,Focus more on this topic
S260,Tree,3,3.3340292275574113,Focus more on this topic
S260,Two Pointers,1,2.1105527638190953,Focus more on this topic
S260,nan,2,3.3621052631578947,Focus more on this topic
S261,Binary Search,1,1.2280701754385965,Focus more on this topic
S261,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S261,Concurrency,1,1.0454545454545454,Focus more on this topic
S261,Hash Table,3,6.33,Focus more on this topic
S261,Stack,1,1.3608695652173912,Focus more on this topic
S261,Tree,1,3.3340292275574113,Focus more on this topic
S261,Two Pointers,2,2.1105527638190953,Focus more on this topic
S262,Array,48,49.37,Focus more on this topic
S262,Graph,1,1.148936170212766,Focus more on this topic
S262,Hash Table,6,6.33,Focus more on this topic
S262,Stack,1,1.3608695652173912,Focus more on this topic
S263,Binary Search,1,1.2280701754385965,Focus more on this topic
S263,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S263,Database,7,9.34,Focus more on this topic
S263,Divide and Conquer,1,1.015625,Focus more on this topic
S263,Stack,1,1.3608695652173912,Focus more on this topic
S263,Tree,3,3.3340292275574113,Focus more on this topic
S263,Two Pointers,1,2.1105527638190953,Focus more on this topic
S263,nan,2,3.3621052631578947,Focus more on this topic
S264,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S264,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S264,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S264,Stack,1,1.3608695652173912,Focus more on this topic
S264,String,6,8.428857715430862,Focus more on this topic
S265,Array,47,49.37,Focus more on this topic
S265,Database,8,9.34,Focus more on this topic
S265,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S265,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S265,Greedy,1,1.04,Focus more on this topic
S265,Tree,2,3.3340292275574113,Focus more on this topic
S265,Two Pointers,2,2.1105527638190953,Focus more on this topic
S266,Binary Search,1,1.2280701754385965,Focus more on this topic
S266,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S266,Linked List,1,1.7715877437325904,Focus more on this topic
S266,Tree,3,3.3340292275574113,Focus more on this topic
S267,Database,7,9.34,Focus more on this topic
S267,Graph,1,1.148936170212766,Focus more on this topic
S267,nan,3,3.3621052631578947,Focus more on this topic
S268,Breadth-First Search,1,1.069767441860465,Focus more on this topic
S268,Database,8,9.34,Focus more on this topic
S268,Design,1,1.0776699029126213,Focus more on this topic
S268,Hash Table,4,6.33,Focus more on this topic
S268,Math,7,8.634,Focus more on this topic
S268,Stack,1,1.3608695652173912,Focus more on this topic
S268,Two Pointers,2,2.1105527638190953,Focus more on this topic
S269,Database,7,9.34,Focus more on this topic
S269,Graph,1,1.148936170212766,Focus more on this topic
S269,Math,8,8.634,Focus more on this topic
S269,Two Pointers,2,2.1105527638190953,Focus more on this topic
S269,nan,1,3.3621052631578947,Focus more on this topic
S270,Array,43,49.37,Focus more on this topic
S270,Backtracking,1,1.0909090909090908,Focus more on this topic
S270,Concurrency,1,1.0454545454545454,Focus more on this topic
S270,Divide and Conquer,1,1.015625,Focus more on this topic
S270,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S270,Graph,1,1.148936170212766,Focus more on this topic
S270,Linked List,1,1.7715877437325904,Focus more on this topic
S270,Math,5,8.634,Focus more on this topic
S270,Shell,1,1.0649350649350648,Focus more on this topic
S270,String,6,8.428857715430862,Focus more on this topic
S270,Two Pointers,1,2.1105527638190953,Focus more on this topic
S270,nan,3,3.3621052631578947,Focus more on this topic
S271,Array,38,49.37,Focus more on this topic
S271,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S271,Database,8,9.34,Focus more on this topic
S271,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S271,String,5,8.428857715430862,Focus more on this topic
S271,nan,2,3.3621052631578947,Focus more on this topic
S272,Array,39,49.37,Focus more on this topic
S272,Backtracking,1,1.0909090909090908,Focus more on this topic
S272,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S272,Breadth-First Search,1,1.069767441860465,Focus more on this topic
S272,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S272,Linked List,1,1.7715877437325904,Focus more on this topic
S272,Math,8,8.634,Focus more on this topic
S272,String,4,8.428857715430862,Focus more on this topic
S273,Backtracking,1,1.0909090909090908,Focus more on this topic
S273,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S273,Divide and Conquer,1,1.015625,Focus more on this topic
S273,Greedy,1,1.04,Focus more on this topic
S273,Math,4,8.634,Focus more on this topic
S273,Two Pointers,1,2.1105527638190953,Focus more on this topic
S273,nan,3,3.3621052631578947,Focus more on this topic
S274,Backtracking,1,1.0909090909090908,Focus more on this topic
S274,Database,5,9.34,Focus more on this topic
S274,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S274,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S274,Hash Table,3,6.33,Focus more on this topic
S274,String,8,8.428857715430862,Focus more on this topic
S274,Two Pointers,2,2.1105527638190953,Focus more on this topic
S275,Array,35,49.37,Focus more on this topic
S275,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S275,Design,1,1.0776699029126213,Focus more on this topic
S275,Graph,1,1.148936170212766,Focus more on this topic
S275,Hash Table,3,6.33,Focus more on this topic
S275,Linked List,1,1.7715877437325904,Focus more on this topic
S275,Math,7,8.634,Focus more on this topic
S275,Shell,1,1.0649350649350648,Focus more on this topic
S275,String,7,8.428857715430862,Focus more on this topic
S275,Tree,3,3.3340292275574113,Focus more on this topic
S275,Two Pointers,1,2.1105527638190953,Focus more on this topic
S276,Array,40,49.37,Focus more on this topic
S276,Database,5,9.34,Focus more on this topic
S276,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S276,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S276,Hash Table,6,6.33,Focus more on this topic
S276,String,5,8.428857715430862,Focus more on this topic
S276,Two Pointers,2,2.1105527638190953,Focus more on this topic
S276,Union Find,1,1.069767441860465,Focus more on this topic
S277,Concurrency,1,1.0454545454545454,Focus more on this topic
S277,Database,6,9.34,Focus more on this topic
S277,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S277,Design,1,1.0776699029126213,Focus more on this topic
S277,Graph,1,1.148936170212766,Focus more on this topic
S277,Hash Table,4,6.33,Focus more on this topic
S277,String,3,8.428857715430862,Focus more on this topic
S277,Tree,3,3.3340292275574113,Focus more on this topic
S277,Two Pointers,2,2.1105527638190953,Focus more on this topic
S277,Union Find,1,1.069767441860465,Focus more on this topic
S277,nan,2,3.3621052631578947,Focus more on this topic
S278,Backtracking,1,1.0909090909090908,Focus more on this topic
S278,Binary Search,1,1.2280701754385965,Focus more on this topic
S278,Database,7,9.34,Focus more on this topic
S278,Graph,1,1.148936170212766,Focus more on this topic
S278,Hash Table,1,6.33,Focus more on this topic
S278,Math,4,8.634,Focus more on this topic
S278,String,7,8.428857715430862,Focus more on this topic
S278,Two Pointers,1,2.1105527638190953,Focus more on this topic
S278,nan,2,3.3621052631578947,Focus more on this topic
S279,Array,35,49.37,Focus more on this topic
S279,Backtracking,1,1.0909090909090908,Focus more on this topic
S279,Database,9,9.34,Focus more on this topic
S279,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S279,Linked List,1,1.7715877437325904,Focus more on this topic
S279,Math,4,8.634,Focus more on this topic
S279,String,3,8.428857715430862,Focus more on this topic
S279,Tree,1,3.3340292275574113,Focus more on this topic
S279,Two Pointers,1,2.1105527638190953,Focus more on this topic
S280,Array,44,49.37,Focus more on this topic
S280,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S280,Database,6,9.34,Focus more on this topic
S280,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S280,Divide and Conquer,1,1.015625,Focus more on this topic
S280,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S280,String,5,8.428857715430862,Focus more on this topic
S280,Tree,3,3.3340292275574113,Focus more on this topic
S280,Two Pointers,1,2.1105527638190953,Focus more on this topic
S280,nan,3,3.3621052631578947,Focus more on this topic
S281,Array,49,49.37,Focus more on this topic
S281,Database,6,9.34,Focus more on this topic
S281,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S281,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S281,Linked List,1,1.7715877437325904,Focus more on this topic
S281,Tree,3,3.3340292275574113,Focus more on this topic
S282,Array,41,49.37,Focus more on this topic
S282,Binary Search,1,1.2280701754385965,Focus more on this topic
S282,Linked List,1,1.7715877437325904,Focus more on this topic
S282,Shell,1,1.0649350649350648,Focus more on this topic
S282,Stack,1,1.3608695652173912,Focus more on this topic
S282,Tree,2,3.3340292275574113,Focus more on this topic
S282,Two Pointers,1,2.1105527638190953,Focus more on this topic
S282,nan,3,3.3621052631578947,Focus more on this topic
S283,Backtracking,1,1.0909090909090908,Focus more on this topic
S283,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S283,Design,1,1.0776699029126213,Focus more on this topic
S283,Hash Table,6,6.33,Focus more on this topic
S283,Linked List,1,1.7715877437325904,Focus more on this topic
S283,Math,5,8.634,Focus more on this topic
S283,Stack,1,1.3608695652173912,Focus more on this topic
S283,Two Pointers,1,2.1105527638190953,Focus more on this topic
S283,nan,2,3.3621052631578947,Focus more on this topic
S284,Array,37,49.37,Focus more on this topic
S284,Hash Table,5,6.33,Focus more on this topic
S284,Linked List,1,1.7715877437325904,Focus more on this topic
S284,Math,7,8.634,Focus more on this topic
S284,Stack,1,1.3608695652173912,Focus more on this topic
S284,String,8,8.428857715430862,Focus more on this topic
S284,Tree,1,3.3340292275574113,Focus more on this topic
S284,Two Pointers,1,2.1105527638190953,Focus more on this topic
S284,nan,3,3.3621052631578947,Focus more on this topic
S285,Array,47,49.37,Focus more on this topic
S285,Binary Search,1,1.2280701754385965,Focus more on this topic
S285,Database,8,9.34,Focus more on this topic
S285,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S285,Linked List,1,1.7715877437325904,Focus more on this topic
S285,String,4,8.428857715430862,Focus more on this topic
S285,Tree,3,3.3340292275574113,Focus more on this topic
S285,Two Pointers,2,2.1105527638190953,Focus more on this topic
S285,nan,2,3.3621052631578947,Focus more on this topic
S286,Binary Search,1,1.2280701754385965,Focus more on this topic
S286,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S286,Breadth-First Search,1,1.069767441860465,Focus more on this topic
S286,Database,9,9.34,Focus more on this topic
S286,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S286,Divide and Conquer,1,1.015625,Focus more on this topic
S286,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S286,Graph,1,1.148936170212766,Focus more on this topic
S286,Hash Table,5,6.33,Focus more on this topic
S286,Math,4,8.634,Focus more on this topic
S286,Stack,1,1.3608695652173912,Focus more on this topic
S286,Two Pointers,2,2.1105527638190953,Focus more on this topic
S286,nan,2,3.3621052631578947,Focus more on this topic
S287,Array,48,49.37,Focus more on this topic
S287,Design,1,1.0776699029126213,Focus more on this topic
S287,Linked List,1,1.7715877437325904,Focus more on this topic
S287,String,6,8.428857715430862,Focus more on this topic
S288,Array,45,49.37,Focus more on this topic
S288,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S288,nan,2,3.3621052631578947,Focus more on this topic
S289,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S289,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S289,Linked List,1,1.7715877437325904,Focus more on this topic
S289,Shell,1,1.0649350649350648,Focus more on this topic
S289,String,7,8.428857715430862,Focus more on this topic
S289,nan,2,3.3621052631578947,Focus more on this topic
S290,Array,43,49.37,Focus more on this topic
S290,Database,3,9.34,Focus more on this topic
S290,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S290,Hash Table,5,6.33,Focus more on this topic
S290,Math,5,8.634,Focus more on this topic
S290,Shell,1,1.0649350649350648,Focus more on this topic
S290,String,5,8.428857715430862,Focus more on this topic
S290,Tree,3,3.3340292275574113,Focus more on this topic
S290,nan,3,3.3621052631578947,Focus more on this topic
S291,Array,38,49.37,Focus more on this topic
S291,Graph,1,1.148936170212766,Focus more on this topic
S291,Linked List,1,1.7715877437325904,Focus more on this topic
S291,Tree,1,3.3340292275574113,Focus more on this topic
S291,Two Pointers,1,2.1105527638190953,Focus more on this topic
S291,nan,3,3.3621052631578947,Focus more on this topic
S292,Array,46,49.37,Focus more on this topic
S292,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S292,Database,8,9.34,Focus more on this topic
S292,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S292,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S292,Hash Table,6,6.33,Focus more on this topic
S292,Math,8,8.634,Focus more on this topic
S292,String,7,8.428857715430862,Focus more on this topic
S292,Two Pointers,2,2.1105527638190953,Focus more on this topic
S293,Breadth-First Search,1,1.069767441860465,Focus more on this topic
S293,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S293,Hash Table,3,6.33,Focus more on this topic
S293,Stack,1,1.3608695652173912,Focus more on this topic
S293,String,4,8.428857715430862,Focus more on this topic
S294,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S294,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S294,Hash Table,2,6.33,Focus more on this topic
S294,Math,5,8.634,Focus more on this topic
S294,Stack,1,1.3608695652173912,Focus more on this topic
S294,String,6,8.428857715430862,Focus more on this topic
S294,Tree,3,3.3340292275574113,Focus more on this topic
S295,Array,37,49.37,Focus more on this topic
S295,Binary Search,1,1.2280701754385965,Focus more on this topic
S295,Database,5,9.34,Focus more on this topic
S295,Hash Table,5,6.33,Focus more on this topic
S295,Math,5,8.634,Focus more on this topic
S295,Stack,1,1.3608695652173912,Focus more on this topic
S295,Tree,2,3.3340292275574113,Focus more on this topic
S296,Backtracking,1,1.0909090909090908,Focus more on this topic
S296,Design,1,1.0776699029126213,Focus more on this topic
S296,Divide and Conquer,1,1.015625,Focus more on this topic
S296,Graph,1,1.148936170212766,Focus more on this topic
S296,Linked List,1,1.7715877437325904,Focus more on this topic
S296,Two Pointers,2,2.1105527638190953,Focus more on this topic
S297,Array,42,49.37,Focus more on this topic
S297,Concurrency,1,1.0454545454545454,Focus more on this topic
S297,Database,5,9.34,Focus more on this topic
S297,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S297,Divide and Conquer,1,1.015625,Focus more on this topic
S297,Stack,1,1.3608695652173912,Focus more on this topic
S297,String,6,8.428857715430862,Focus more on this topic
S297,Tree,2,3.3340292275574113,Focus more on this topic
S297,Two Pointers,2,2.1105527638190953,Focus more on this topic
S297,nan,2,3.3621052631578947,Focus more on this topic
S298,Binary Search,1,1.2280701754385965,Focus more on this topic
S298,Concurrency,1,1.0454545454545454,Focus more on this topic
S298,Hash Table,6,6.33,Focus more on this topic
S298,Math,8,8.634,Focus more on this topic
S298,String,6,8.428857715430862,Focus more on this topic
S298,Two Pointers,1,2.1105527638190953,Focus more on this topic
S298,nan,3,3.3621052631578947,Focus more on this topic
S299,Array,33,49.37,Focus more on this topic
S299,Database,4,9.34,Focus more on this topic
S299,Math,7,8.634,Focus more on this topic
S299,Stack,1,1.3608695652173912,Focus more on this topic
S299,nan,2,3.3621052631578947,Focus more on this topic
S300,Array,31,49.37,Focus more on this topic
S300,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S300,Database,7,9.34,Focus more on this topic
S300,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S300,Hash Table,2,6.33,Focus more on this topic
S300,Linked List,1,1.7715877437325904,Focus more on this topic
S300,Math,6,8.634,Focus more on this topic
S300,Stack,1,1.3608695652173912,Focus more on this topic
S300,String,7,8.428857715430862,Focus more on this topic
S300,Tree,1,3.3340292275574113,Focus more on this topic
S301,Array,49,49.37,Focus more on this topic
S301,Database,9,9.34,Focus more on this topic
S301,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S301,Hash Table,6,6.33,Focus more on this topic
S301,Linked List,1,1.7715877437325904,Focus more on this topic
S301,Math,6,8.634,Focus more on this topic
S301,String,6,8.428857715430862,Focus more on this topic
S301,Tree,3,3.3340292275574113,Focus more on this topic
S301,Two Pointers,1,2.1105527638190953,Focus more on this topic
S301,Union Find,1,1.069767441860465,Focus more on this topic
S301,nan,3,3.3621052631578947,Focus more on this topic
S302,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S302,Database,7,9.34,Focus more on this topic
S302,Divide and Conquer,1,1.015625,Focus more on this topic
S302,Graph,1,1.148936170212766,Focus more on this topic
S302,Hash Table,4,6.33,Focus more on this topic
S302,Linked List,1,1.7715877437325904,Focus more on this topic
S302,String,6,8.428857715430862,Focus more on this topic
S302,Tree,3,3.3340292275574113,Focus more on this topic
S302,Two Pointers,1,2.1105527638190953,Focus more on this topic
S303,Array,42,49.37,Focus more on this topic
S303,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S303,Graph,1,1.148936170212766,Focus more on this topic
S303,Math,8,8.634,Focus more on this topic
S303,String,7,8.428857715430862,Focus more on this topic
S304,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S304,Divide and Conquer,1,1.015625,Focus more on this topic
S304,Graph,1,1.148936170212766,Focus more on this topic
S304,Hash Table,5,6.33,Focus more on this topic
S304,Stack,1,1.3608695652173912,Focus more on this topic
S304,String,7,8.428857715430862,Focus more on this topic
S304,Union Find,1,1.069767441860465,Focus more on this topic
S305,Database,3,9.34,Focus more on this topic
S305,Divide and Conquer,1,1.015625,Focus more on this topic
S305,Greedy,1,1.04,Focus more on this topic
S305,Linked List,1,1.7715877437325904,Focus more on this topic
S305,Math,8,8.634,Focus more on this topic
S305,Two Pointers,1,2.1105527638190953,Focus more on this topic
S305,nan,1,3.3621052631578947,Focus more on this topic
S306,Array,35,49.37,Focus more on this topic
S306,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S306,Greedy,1,1.04,Focus more on this topic
S306,Hash Table,4,6.33,Focus more on this topic
S306,Tree,3,3.3340292275574113,Focus more on this topic
S306,Two Pointers,2,2.1105527638190953,Focus more on this topic
S306,nan,2,3.3621052631578947,Focus more on this topic
S307,Array,48,49.37,Focus more on this topic
S307,Database,4,9.34,Focus more on this topic
S307,Hash Table,6,6.33,Focus more on this topic
S307,Linked List,1,1.7715877437325904,Focus more on this topic
S307,Math,4,8.634,Focus more on this topic
S307,Stack,1,1.3608695652173912,Focus more on this topic
S307,Tree,2,3.3340292275574113,Focus more on this topic
S308,Binary Search,1,1.2280701754385965,Focus more on this topic
S308,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S308,Linked List,1,1.7715877437325904,Focus more on this topic
S308,Stack,1,1.3608695652173912,Focus more on this topic
S308,Two Pointers,1,2.1105527638190953,Focus more on this topic
S309,Backtracking,1,1.0909090909090908,Focus more on this topic
S309,Breadth-First Search,1,1.069767441860465,Focus more on this topic
S309,Concurrency,1,1.0454545454545454,Focus more on this topic
S309,Database,9,9.34,Focus more on this topic
S309,Design,1,1.0776699029126213,Focus more on this topic
S309,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S309,Hash Table,4,6.33,Focus more on this topic
S309,Math,8,8.634,Focus more on this topic
S309,nan,1,3.3621052631578947,Focus more on this topic
S310,Binary Search,1,1.2280701754385965,Focus more on this topic
S310,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S310,Database,5,9.34,Focus more on this topic
S310,Linked List,1,1.7715877437325904,Focus more on this topic
S311,Array,44,49.37,Focus more on this topic
S311,Binary Search,1,1.2280701754385965,Focus more on this topic
S311,Database,7,9.34,Focus more on this topic
S311,Linked List,1,1.7715877437325904,Focus more on this topic
S311,Math,6,8.634,Focus more on this topic
S311,Stack,1,1.3608695652173912,Focus more on this topic
S311,Two Pointers,1,2.1105527638190953,Focus more on this topic
S312,Database,8,9.34,Focus more on this topic
S312,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S312,Hash Table,3,6.33,Focus more on this topic
S312,Linked List,1,1.7715877437325904,Focus more on this topic
S312,Math,6,8.634,Focus more on this topic
S312,Shell,1,1.0649350649350648,Focus more on this topic
S312,String,6,8.428857715430862,Focus more on this topic
S312,Tree,2,3.3340292275574113,Focus more on this topic
S312,Two Pointers,1,2.1105527638190953,Focus more on this topic
S313,Array,47,49.37,Focus more on this topic
S313,Database,7,9.34,Focus more on this topic
S313,Linked List,1,1.7715877437325904,Focus more on this topic
S313,String,7,8.428857715430862,Focus more on this topic
S314,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S314,Math,6,8.634,Focus more on this topic
S314,Stack,1,1.3608695652173912,Focus more on this topic
S314,String,7,8.428857715430862,Focus more on this topic
S314,Two Pointers,1,2.1105527638190953,Focus more on this topic
S314,nan,1,3.3621052631578947,Focus more on this topic
S315,Array,42,49.37,Focus more on this topic
S315,Database,5,9.34,Focus more on this topic
S315,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S315,Hash Table,4,6.33,Focus more on this topic
S315,Linked List,1,1.7715877437325904,Focus more on this topic
S315,Math,5,8.634,Focus more on this topic
S315,Shell,1,1.0649350649350648,Focus more on this topic
S315,String,8,8.428857715430862,Focus more on this topic
S315,nan,3,3.3621052631578947,Focus more on this topic
S316,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S316,Database,8,9.34,Focus more on this topic
S316,Greedy,1,1.04,Focus more on this topic
S316,Hash Table,6,6.33,Focus more on this topic
S316,Math,5,8.634,Focus more on this topic
S316,String,4,8.428857715430862,Focus more on this topic
